canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Hafrannsóknastofnun (Marine Research Institute),science_agency,1995,1995 0503.pdf,Hafrannsóknastofnun,634500.0,Marine Research Institute,0,551,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2001,2001 0489.pdf,Hafrannsóknastofnunin,1065400.0,Marine Research Institute,0,755,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2001,2001 0489.pdf,Veitt er 9 m.kr. fjarveiting til Hafrannséknastofnunarinnar til a0 styrkja utibé hennar 4 {safirdi og { Olafsvik.,9000.0,Marine Research Institute,0,771,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2002,2002 0516.pdf,Hafrannsóknastofnun,1136600.0,Marine Research Institute,0,802,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2003,2003 0608.pdf,"Að selja hlutafé Hafrannsóknastofnunar í Fiskeldi Eyjafjarðar og láta andvirðið renna í sjóð í vörslu sjávarútvegsráðuneytis sbr. 3. mgr. 1. gr. laga nr. 37/1992, um sérstakt gjald vegna ólögmæts sjávarafla, og skal því varið til eldis sjávardýra og hafrannsókna.",,Marine Research Institute,0,834,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2006,2006 0540.pdf,1.01 Hafrannsóknastofnunin,1592800.0,Marine Research Institute,0,1004,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2007,2007 0550.pdf,1.01 Hafrannsóknastofnunin,1711000.0,Marine Research Institute,0,1046,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2008,2008 0507.pdf,Hafrannsóknastofnunin,1930200.0,Marine Research Institute,0,1101,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2009,2009 0481.pdf,Almennur rekstur: Hafrannsóknastofnunin,2111900.0,Marine Research Institute,0,1150,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2010,2010 0594.pdf,Hafrannsóknastofnunin,1989900.0,Ministry of Fisheries and Agriculture,0,1184,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2011,2011 0556.pdf,Hafrannsóknastofnunin,2112100.0,Marine Research Institute,0,1233,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2012,2012 0493.pdf,Hafrannsóknastofnunin,2253600.0,Marine Research Institute,0,1274,True
Hafrannsóknastofnun (Marine Research Institute),science_agency,2013,2013 0801.pdf,Hafrannsóknastofnunin,2640000.0,Marine Research Institute,0,1308,True
